model,pair_id,shared_eligible,event_type,condition,waveform_sha256,ignore_correct,use_correct,ignore_prediction,use_prediction,failure_stage,ignore_valid_selection,use_event_selected,ignore_target_coverage
3b,dev-esc50-0370,False,crow,base,facb453af9ac2538b95c46f38472418602d43f3a65d07558ddd86e05c6c9e274,True,True,D,B,,,,
3b,dev-esc50-0371,True,clock_alarm,base,755a085a8e91db3c8fae239c1ba18552f80c970e5a50f70ddd15bfce97dbfdb2,True,True,C,A,,,,
3b,dev-esc50-0375,True,crying_baby,base,bb6bf8d64c6a61550996039eca4c1c2e4b00548043bcea9a75f96a4d7d24b5fc,True,True,A,D,,,,
3b,dev-esc50-0377,False,airplane,base,a0989d902f1c3fa11c41ac022d9c0b323c7d4f2030cf954593e749675c9f154e,True,True,A,C,,,,
3b,dev-esc50-0378,True,clock_alarm,base,a18d09cb007c0851a65060e3a125f6afb9a81ff6eb35773ba03c0da30c6ba841,True,True,B,B,,,,
3b,dev-esc50-0379,True,crying_baby,base,d769b28a080fc55dc16df08b45f87b86cd545c45c0390de57d649e4b27b01e76,True,True,C,A,,,,
3b,dev-esc50-0381,True,clock_alarm,base,3dff1d5a5566eec5681a6dba73bb6879a2b9cac9f910ad419a2086191ba9123c,False,True,A,A,,,,
3b,dev-esc50-0383,True,pig,base,b4d6001194c50f46806835759f467e4f6e0195163a27fe1fc2c6090f43c47ee6,True,True,B,C,,,,
3b,dev-esc50-0386,True,crying_baby,base,05115891331a2d2eb1d4b07fd3355d83d7117318aab1371622510b22784db5f3,True,True,C,A,,,,
3b,dev-esc50-0387,True,cat,base,8f368808943352cdbb5eafd9b8a21ba4dee832742699aae043c5ab185522383f,True,True,A,C,,,,
3b,dev-esc50-0390,True,door_wood_knock,base,e63d29dfe7310818203c0a3311cd9084685aed08998b25f2ded25e2baf22495d,True,True,A,C,,,,
3b,dev-esc50-0391,True,crying_baby,base,2723129a0ef3facec4edab0f57c0c69f8850fd1bac9a12a05efc9f4ef5e11607,True,True,D,D,,,,
3b,dev-esc50-0392,True,siren,base,17a9b4aeb83ede02e3494b14ea97fc1665e4bee5de87b597a1679e07c49ae51d,True,True,A,A,,,,
3b,dev-esc50-0393,True,car_horn,base,5c004d3ca6c1acf9c08f7d38ca5b6632078af1789e735005d3a56abee6fd7749,False,True,A,D,,,,
3b,dev-esc50-0396,False,siren,base,02648afa5674cca063dbb9b1da039e512ccc2e39a3ee9828993698273581db80,True,True,A,A,,,,
3b,dev-esc50-0399,False,thunderstorm,base,ced2a8af1dc1c32a4d13b000ac40a088694d2f6dd845902ad321f42df2c896d7,True,True,D,D,,,,
3b,dev-esc50-0400,True,rain,base,645562bf158991962ff480827e5dee2d5576f9c0fd823d001825902c625e566f,True,True,B,C,,,,
3b,dev-esc50-0402,True,thunderstorm,base,57f3ec266ccb3e3aef4963221d0aa3e738970881284fcbdb76997b0492cda116,True,True,A,B,,,,
3b,dev-esc50-0403,True,door_wood_knock,base,893d4a9c2b387cf5401110e6373156ccdb0bc6b120333067a23ec1db81ef57d1,True,True,A,C,,,,
3b,dev-esc50-0406,False,pig,base,461655b65eb1d21ec6f3700aa39444f4a45003ee689079ab4b8c89fb08d6d2fc,True,True,A,D,,,,
3b,dev-esc50-0409,True,airplane,base,0462efe7b309b7ab6dee26b2b141e623f7eeb2e622dcb40c582a3f4f3b6e079d,True,True,A,B,,,,
3b,dev-esc50-0411,True,fireworks,base,ef4c8d1ebb458151ec2b1a93cf1711f93e8e3a1e521de8a4a336ffbec01e05bc,True,True,D,B,,,,
3b,dev-esc50-0414,True,train,base,6fa070d6a7fd01a0e37c2d98facd58704b6a62396b3ef454c49f2dc8055bd7b7,True,True,D,A,,,,
3b,dev-esc50-0418,True,glass_breaking,base,52528f041fe4e6734f31d8b0598090cec0f98f1c8f760b24fbc929d6ee63591b,True,True,B,B,,,,
3b,dev-esc50-0419,False,door_wood_knock,base,b447917c0c3b42e177514046a95090a1ea90f5867bd43beab9ffe3edd2d1a34b,True,True,A,D,,,,
3b,dev-esc50-0421,False,thunderstorm,base,af48055b2d411d6dbc3d4031c13ba6f37747ed57a9c08d1c4098c1c9b8e10a5c,True,True,C,C,,,,
3b,dev-esc50-0423,True,cat,base,3c7760b71b5d8695dfb380bb28ede932c1a301326478405f49efcb24888858f2,True,True,A,D,,,,
3b,dev-esc50-0425,True,fireworks,base,b851fe0e3bb0f5f201d6adde1e5aba4b864222f197f518c5d686a0b5397cb9b5,True,True,C,C,,,,
3b,dev-esc50-0426,True,footsteps,base,b6f4da0d362a7192c2d6af7516069a883715b6eacf7b4b3e624c3cdbae7890de,True,True,D,C,,,,
3b,dev-esc50-0431,True,pig,base,b201fa5ad4e05bce1e5c88c66f4bd3040786e56688f404b1c65bd9c60720efe4,True,True,A,D,,,,
3b,dev-esc50-0433,True,fireworks,base,7cf91d5bb417ada604d50d11949d99c1ce1bd0d4a914e42669fa3eb0ff4e74a7,False,True,A,B,,,,
3b,dev-esc50-0435,True,thunderstorm,base,1a1b698be1e598f8dc46a73ac264b25778b67fca6209e30c78f211aaf41f1e41,True,True,A,B,,,,
3b,dev-esc50-0438,True,pig,base,c07771910493ed23a1768c5ff312ca7fb1b9d9f9154da31849545aa936da618c,True,True,B,B,,,,
3b,dev-esc50-0440,True,thunderstorm,base,b5001798deb3a305341ef5441f38d905f1929263b838080d81f1f110d70a9ad3,True,True,D,A,,,,
3b,dev-esc50-0443,True,cat,base,28714cf43211e0d615d4d928d9377f5f9e34d2b35c5a471af681290e99a7c17f,True,True,B,D,,,,
3b,dev-esc50-0445,True,train,base,80a1783eb3767675a0e3d8df97a64c203bee5a43d56f450e2666a965e103b21e,True,True,A,A,,,,
3b,dev-esc50-0446,True,rooster,base,ef210d7071373b7c80039fc643a1325629ce71476c2b2076a935e541a32d8cb4,True,True,B,D,,,,
3b,dev-esc50-0449,True,rain,base,66b4bfd77adc082a6ed7104f09b250254d2174d6a6fe9cad24591c6c41fe6f0e,True,True,A,D,,,,
3b,dev-esc50-0450,True,fireworks,base,36361f06f6390390ed21cdccdd2a0b3abafb85fc737a14b1b02799a9f983d437,True,True,A,B,,,,
3b,dev-esc50-0453,True,airplane,base,55641fcbec7eeaa6e3a699e81e37d6af47223a80a5ddc9de79b67fe809b7d8d1,False,True,A,C,,,,
3b,dev-esc50-0457,False,footsteps,base,2498dd37c8758107da980dfec5eb06d823d3954e50575b684f72c1f62e4a0e9a,True,True,A,B,,,,
3b,dev-esc50-0459,True,clock_alarm,base,c09d06a669e2daefe3da586aeeded896ec004f7c1392aef9d8aca61a4de92583,True,True,C,A,,,,
3b,dev-esc50-0462,True,train,base,9756f2e5b8e02de0bda5fe1e0f89687b888a54156a646f96e3e1a6d9407e4aa3,True,False,B,D,,,,
3b,dev-esc50-0463,False,dog,base,c4cf24358fce2cfffcc8536982c51148d122e9156c1b723895a6ad885d08bfb0,True,True,A,C,,,,
3b,dev-esc50-0464,True,train,base,79b6fd1f08395baf7448cb590fb217165a6634a7596197fe4968462d6f7ab95f,True,True,C,B,,,,
3b,dev-esc50-0466,True,car_horn,base,1b005b9660b47e32a73d4ad477fcdd82f68414be3245abff2a80a61a1a755538,True,True,A,D,,,,
3b,dev-esc50-0467,True,door_wood_knock,base,af46ae539eaea8bd8e540710a96b1e61a0df8c62e9313a7c5dbef33745b9ca1f,True,True,D,A,,,,
3b,dev-esc50-0468,True,fireworks,base,e75bbdc8e05ba691543cb2e49429e2c2a92adb7e4948ef61073f6fdaf3d70a9e,True,True,A,B,,,,
3b,dev-esc50-0469,True,siren,base,8caa801f3cff17634b7b5c4507db69306b9f4d50a5fa41329b4395f9724b6281,True,True,B,D,,,,
3b,dev-esc50-0470,True,clock_alarm,base,c6eb81150c2f726d96d4f6b272e0e4fd399c20f16e4cb317bd54b2ea711d06c5,True,True,D,B,,,,
3b,dev-esc50-0471,True,rain,base,7fc63ca490c2566c8e6625e63839474ce231704fde2a70c7693ab4bdd669e130,True,True,B,C,,,,
3b,dev-esc50-0473,True,crow,base,81e3238c978d75e1d8390e6885f2040550ab7ceac3c319fb810889ce2949f079,True,True,A,A,,,,
3b,dev-esc50-0474,False,glass_breaking,base,8d1f55ae98edd74f87fb934058d99fcf48acf579e6d8216f39ddd35df60e9a46,True,True,C,C,,,,
3b,dev-esc50-0476,True,clock_alarm,base,c8f29ea35c771ef7d47a2da8d20510b2a676fa1d38510c076ba9839914c05162,True,True,C,A,,,,
3b,dev-esc50-0477,True,train,base,e5d622d7faaef358a218e0b6fa68cd5508334c1dbf8757204d729fe672a40d77,True,True,B,D,,,,
3b,dev-esc50-0478,True,dog,base,9a24fd315142f9e0959dee7bebd34860e117babf4db06d8d58c826afe20c267b,True,True,D,A,,,,
3b,dev-esc50-0479,False,pig,base,ff3b7b56b7bd039c6eb0c8a8f63abd5cd7640cea1a8b57030132b1ee563013b8,False,True,C,C,,,,
3b,dev-esc50-0001,True,siren,oracle_prompt_only,0512cf0097ea06026cbbd0923d94a6aa4f2fbeae336f9b9c56462fdb65efe02e,True,True,A,C,,True,True,1.0
3b,dev-esc50-0002,True,fireworks,oracle_prompt_only,82e49db9fd03d02e0745820a94d1941a9692ee99f2634ee2a0901678aecda0e0,True,True,D,B,,True,True,1.0
3b,dev-esc50-0003,True,clock_alarm,oracle_prompt_only,a939f6f1b079143f877299610a111b549f217561acf05f3f8d4e02c8d0a267aa,True,True,B,B,,True,True,1.0
3b,dev-esc50-0004,False,fireworks,oracle_prompt_only,4c96306a69e1051b31d54255071b3a4d9f45598c18df326d2c155adb6d65cf89,False,True,B,B,,True,True,1.0
3b,dev-esc50-0006,False,rain,oracle_prompt_only,4416161f008fc06e18d6ad2285052cbdad3b2112f29f987a2b522e026e7b4ccb,True,True,B,A,,True,True,1.0
3b,dev-esc50-0007,False,footsteps,oracle_prompt_only,ca91247c507a3be0abd6abdae8db8def080cdeabe77f5b5636df26bb97735027,True,True,A,B,,True,True,1.0
3b,dev-esc50-0010,True,car_horn,oracle_prompt_only,17bd259ba7c5f364907b2abdd4c3a117541e6d2f7148d115a59fb84f066c13fe,True,True,C,C,,True,True,1.0
3b,dev-esc50-0011,True,siren,oracle_prompt_only,eb8151794e1914ed77ac34dd91c0768e8232d12ebeacfb87ab163476c481fb83,True,True,A,A,,True,True,1.0
3b,dev-esc50-0014,True,dog,oracle_prompt_only,35744dd704733b74c727e8799d2b7edcefd87caa8e9ca3d49c2743d3313ed87e,True,True,C,D,,True,True,1.0
3b,dev-esc50-0015,True,crying_baby,oracle_prompt_only,9e8d8c202081221c0eeeea5e63d8921b3bb9e1f2a2d14f0d8cf1219394913393,True,True,A,D,,True,True,1.0
3b,dev-esc50-0017,True,rain,oracle_prompt_only,9e6cd6be987ca15907674fb3463bf6bc8747ebb97fd04da62523ffbc4df1f19f,True,True,A,B,,True,True,1.0
3b,dev-esc50-0018,True,thunderstorm,oracle_prompt_only,eee90f350ce4874f6fe9d7905e3ae6a53f05fcb91910c6714fc84ce17d907df9,True,True,D,C,,True,True,1.0
3b,dev-esc50-0020,True,glass_breaking,oracle_prompt_only,c8ff4eadec38ef3305194d1e6896e82e297183755e6536175bc5d225650c537f,True,True,B,B,,True,True,1.0
3b,dev-esc50-0022,False,sheep,oracle_prompt_only,c2d16d914e538f732b4e3f7368bab045ee8996cc471038f70a3516f44bf703c3,True,True,A,B,,True,True,1.0
3b,dev-esc50-0025,True,sheep,oracle_prompt_only,64319841650d658c4ca1e92cadbcf992e62b669a84d71edac72de98836b9a0a9,True,False,C,B,,True,True,1.0
3b,dev-esc50-0026,True,crow,oracle_prompt_only,cb7365d1763e189cb90ae07a004b9221a91501b187e6205ead854aa99d8a800e,True,True,A,D,,True,True,1.0
3b,dev-esc50-0028,True,sheep,oracle_prompt_only,f5f8bde72c7a96b466bd84cf59c4a14e4c048cf2efd25fe03d08def659475018,True,True,B,A,,True,True,1.0
3b,dev-esc50-0029,True,pig,oracle_prompt_only,912a3f118bec229e7c1a939e83b27b29d653bc28b22c31ff00e233aca570231b,True,True,C,B,,True,True,1.0
3b,dev-esc50-0032,True,car_horn,oracle_prompt_only,2cf6ce99ea1a679b494226afa5fad3a5bb20f7547e53d52464794639a05c849c,True,False,C,C,,True,True,1.0
3b,dev-esc50-0033,True,rooster,oracle_prompt_only,f9569051af8f8cd849cc1de0e1374d3968fd5ab1f29dc577b387ed7db07da60c,True,True,C,B,,True,True,1.0
3b,dev-esc50-0034,False,rooster,oracle_prompt_only,12d5ac19b99c9eb131557179fa989c7d28ddaca5bd70ce300ee67cfaaac68a1d,True,True,C,B,,True,True,1.0
3b,dev-esc50-0037,True,thunderstorm,oracle_prompt_only,5bd2a2e3813397f8c3993d1af6aef6c1e81ab5a4499a9785cebdb3c518eddc53,True,True,D,C,,True,True,1.0
3b,dev-esc50-0038,True,door_wood_knock,oracle_prompt_only,93e26ca77f742fad6294dcf00ad3b049114eae12f0fffa1dd5cc9957b332f85b,True,True,D,B,,True,True,1.0
3b,dev-esc50-0039,True,footsteps,oracle_prompt_only,571b963f6a867bda4a67006d26ed6aa1af60a249a03269fa10a7752a83336f25,True,True,B,A,,True,True,1.0
3b,dev-esc50-0041,True,airplane,oracle_prompt_only,537d258344f2292ea2b48a068e7afc2bf249e205db28f9ebdf3ff4b98b906627,True,True,A,B,,True,True,1.0
3b,dev-esc50-0043,False,cow,oracle_prompt_only,6c93921ba62414474d504e38d10eea06966964608d7d36b2c1073cae6e44a031,True,True,D,D,,True,True,1.0
3b,dev-esc50-0045,True,door_wood_knock,oracle_prompt_only,605dc4029fba2085b36423ab1a3f2e2c8d872d8de0133cfa645da03e21168e62,True,True,A,B,,True,True,1.0
3b,dev-esc50-0049,True,cow,oracle_prompt_only,aa11a756c23accd87cb1a531c23e04a59f27c2fd669f6557c0a0a0f872bd498a,True,True,D,B,,True,True,1.0
3b,dev-esc50-0055,True,airplane,oracle_prompt_only,111d4475970d0a01c7d8c7ad53a4c1d68de07980322f596878fb0e394dd683a2,True,True,B,D,,True,True,1.0
3b,dev-esc50-0062,True,thunderstorm,oracle_prompt_only,a21aa2c9f7131976037c511a02f8420dafd32ccd07cccf9125349c68b4a4d0ee,True,True,D,B,,True,True,1.0
3b,dev-esc50-0064,False,crying_baby,oracle_prompt_only,6813857c0bcf916b950633416a2b1f7b14f86569658f5ea78313ee6bb5dc4b00,False,True,A,A,,True,True,1.0
3b,dev-esc50-0067,True,glass_breaking,oracle_prompt_only,d8308f14525556839e1a641c6ad33f0394ebf1a7081e43ef2018e2520158bba3,True,True,D,C,,True,True,1.0
3b,dev-esc50-0068,True,thunderstorm,oracle_prompt_only,1aa3bd4197e6feb5f37350b8903ad6c137b44bdbfef036b58d97de11ac560f11,True,True,A,C,,True,True,1.0
3b,dev-esc50-0073,True,footsteps,oracle_prompt_only,67fca08ed38ee7c16c869a92812d95bb2201cdd716ff2aaf2208499a56af0f1f,True,True,C,B,,True,True,1.0
3b,dev-esc50-0077,True,thunderstorm,oracle_prompt_only,207562b965e51145aa11cb3c14edb4d7703bc5c6878287b52f0c443e928c92de,True,True,B,D,,True,True,1.0
3b,dev-esc50-0079,True,car_horn,oracle_prompt_only,c19fc60bf65f96367d299bd7cd5ba00e2cdc96d1555489f0324385ba3d0e5976,True,True,B,B,,True,True,1.0
3b,dev-esc50-0080,True,frog,oracle_prompt_only,d4cf32b5cebe89bb46922d1e6e6af49979594cedd0f69b29bb04d8123de0b474,True,True,B,A,,True,True,1.0
3b,dev-esc50-0081,True,cow,oracle_prompt_only,d02900eff2669f44e8f816d1cf14cfbc4c3beb885b019f0b91bd3e0bb10cab2d,False,True,B,C,,True,True,1.0
3b,dev-esc50-0087,False,airplane,oracle_prompt_only,54e6a55a0617aae80aa14915417d89768a6e11ba84fcf2f0ca4e25015ced903d,True,True,B,D,,True,True,1.0
3b,dev-esc50-0088,True,glass_breaking,oracle_prompt_only,939c41a64f103ccdad5ab43313ee4ea90453a8caba293fb365fe8890814761c8,True,True,D,D,,True,True,1.0
3b,dev-esc50-0090,True,glass_breaking,oracle_prompt_only,5c04f188728b2269e506671a0c773eb76ca6ceed09584d12769adca3cb4e94b7,False,True,C,C,,True,True,1.0
3b,dev-esc50-0091,True,frog,oracle_prompt_only,e090ff48d87902a44ac7ee7df6e4bf1055f221722de47de0a72c6a2825b146b0,True,True,D,A,,True,True,1.0
3b,dev-esc50-0094,True,rooster,oracle_prompt_only,0f3f0fc1a109e93b14511bb764cda71483945dd4cc7ec209a3c2c542def337f0,True,True,B,D,,True,True,1.0
3b,dev-esc50-0096,False,cat,oracle_prompt_only,b71f2cc6100076cf5bfeb014c03deba6a4d7e7ff3603ef110b8962b77a1cbe06,True,False,B,D,,True,True,1.0
3b,dev-esc50-0098,False,siren,oracle_prompt_only,37b92d37d0d844d149495cfd7b63489c47ef3c8649f61f83dfd52c5e9dffaf16,True,True,C,C,,True,True,1.0
3b,dev-esc50-0101,True,car_horn,oracle_prompt_only,df47112e7d15dbdcf701f5227dda5b929920adef775a4ea8ffddbb3343d3ce16,True,True,A,D,,True,True,1.0
3b,dev-esc50-0102,True,crow,oracle_prompt_only,cc82282bd2f815ef692fc986c45faedb326a9ca91b76f8bb7957a5bc7587a2e7,True,True,C,B,,True,True,1.0
3b,dev-esc50-0105,True,glass_breaking,oracle_prompt_only,92df249ffe9c16c94af83411c189ec516c07b2ea13f4e83b0c1a3bb883284234,False,True,A,B,,True,True,1.0
3b,dev-esc50-0107,False,rain,oracle_prompt_only,391a735e7a50d9561ee5273924e58ff6d78490ece1b2b7a0d1b2438c5da210d0,True,True,B,C,,True,True,1.0
3b,dev-esc50-0108,True,airplane,oracle_prompt_only,ad603690bc731a36b1a025112b0ffcaf7a299c0c349f9ed9f0b4cf65cb95b1aa,True,True,B,D,,True,True,1.0
3b,dev-esc50-0110,True,rooster,oracle_prompt_only,14ec88503fbf632836ee6b7bdfcf871f69c6c842ac5c0abb7f0f3f4d2bc4aec8,True,True,C,A,,True,True,1.0
3b,dev-esc50-0111,True,cow,oracle_prompt_only,7df8d415cf747c4560ae4801ee0ede8d8aa0ad8d5985a72e255afcf6f08d427f,True,True,D,D,,True,True,1.0
3b,dev-esc50-0112,False,cow,oracle_prompt_only,5574cddeaca46272bebdd69b0b774e11806aa57067846072aecd0346a70ea3cd,True,True,B,C,,True,True,1.0
3b,dev-esc50-0113,True,car_horn,oracle_prompt_only,b8725859b236e77c5a23a45ed084ba5f6eeadd4f482a37f9c4945be0f5b172e0,False,True,A,A,,True,True,1.0
3b,dev-esc50-0114,True,crying_baby,oracle_prompt_only,0531fc37e4af8ccec011aa4f9ccb7a171d00f5ea8589ce75e66b549fdbdd3956,False,True,C,A,,True,True,1.0
3b,dev-esc50-0115,True,rooster,oracle_prompt_only,96411d23691206bf4aaa1a72c22cb5b3152e9401ac38728b964e689bde859c1d,True,True,A,C,,True,True,1.0
3b,dev-esc50-0116,True,frog,oracle_prompt_only,609e24769feb5c52d015a61bb0d937be5b806e3e230ccafa7c4a4d7b6b83736c,True,True,B,B,,True,True,1.0
3b,dev-esc50-0118,True,train,oracle_prompt_only,4e50b13290fa3810306fdb409b6079cb54b01603a6c3320688675b6631b5d8b5,True,True,B,A,,True,True,1.0
3b,dev-esc50-0122,True,sheep,oracle_prompt_only,4532af21db7570aa319a20efdb667676035350f3c8150f7f4c30604d2b078ac3,True,True,D,D,,True,True,1.0
3b,dev-esc50-0123,True,footsteps,oracle_prompt_only,322223e7b1f6c75ab2066f43d35677da9586a3aded50cb18c1b22e7be0a34aa8,True,True,A,A,,True,True,1.0
3b,dev-esc50-0125,True,crow,oracle_prompt_only,b143c6a95fa38d711e378442be8e081b32e4b388f9de64763f93a9d40311ae03,True,True,D,A,,True,True,1.0
3b,dev-esc50-0126,True,clock_alarm,oracle_prompt_only,6b9ac0400f2ad4fb1809ad44b2f2c9f2ee293d552b2dec2e4871abbd34e8192b,True,True,D,B,,True,True,1.0
3b,dev-esc50-0127,True,footsteps,oracle_prompt_only,90f2e075bfaf901c2dee5e4efb8051d2adafc09962ee456066a96e98f9a54583,True,True,B,B,,True,True,1.0
3b,dev-esc50-0128,True,rain,oracle_prompt_only,f9dfae017f4c6bcec6bdb4271ee79e32e8051eba471667b9d7bacc1e0a579e0a,True,True,A,D,,True,True,1.0
3b,dev-esc50-0129,True,footsteps,oracle_prompt_only,62a4c4cab7f70d189145afacee782d2547434e7cb4a3545cf00ecc0f8bd5afa6,False,True,A,D,,True,True,1.0
3b,dev-esc50-0130,True,door_wood_knock,oracle_prompt_only,6f06df8948f0d128617804a1727178de158a0a813606ca5f38c2c753b139d44a,True,True,C,B,,True,True,1.0
3b,dev-esc50-0131,True,fireworks,oracle_prompt_only,a2d11b8859a6a475ac4401edb49d80f3c6097dc957211f1c15a8179aef519599,True,False,D,C,,True,True,1.0
3b,dev-esc50-0134,True,airplane,oracle_prompt_only,4b6658a3ee0d717109ec83872dc5d7ac638cd9d90cc75032d3563165b32a7357,True,True,B,C,,True,True,1.0
3b,dev-esc50-0136,True,frog,oracle_prompt_only,e42d38380617f174766c7a688858ec22bb8768bdfe996e36e309c7053daa601d,True,True,B,D,,True,True,1.0
3b,dev-esc50-0137,True,pig,oracle_prompt_only,3c9d65fe65d47b669671098796466786fa42c308bdf06e1347023a925195f616,True,True,D,B,,True,True,1.0
3b,dev-esc50-0139,True,cat,oracle_prompt_only,2497dd2032d4d0841ed4478b308687797dc2c6251630eaa02712dc660559792c,True,True,A,B,,True,True,1.0
3b,dev-esc50-0141,False,footsteps,oracle_prompt_only,082b6b3feb9bd698dab7d0f8b4af957a5fd9e8ea498b06e6f3d68d31618f0037,False,True,A,D,,True,True,1.0
3b,dev-esc50-0144,True,train,oracle_prompt_only,1470dff153d11555f130257569e024fa0436b3bcb3c522c43059a928508f570a,True,True,A,D,,True,True,1.0
3b,dev-esc50-0145,True,dog,oracle_prompt_only,93e71f9679a4f6d4d29059b9876358eff8cb0307a07e4cd885d783edad523b47,True,True,C,C,,True,True,1.0
3b,dev-esc50-0146,True,cat,oracle_prompt_only,c38e308a611ffa4e33095b67b995b73c635e996a7890770a96f7a622f16ab2bb,True,True,A,D,,True,True,1.0
3b,dev-esc50-0147,True,dog,oracle_prompt_only,638eb2509169de36c0766b551781139a496e5a74bf56e541808380b857dd5a6a,True,True,A,C,,True,True,1.0
3b,dev-esc50-0149,True,sheep,oracle_prompt_only,e217b42e11bacfe0074dcff0ebda5ffcfa32f494d4ebb0d12659713abba757c0,True,True,A,C,,True,True,1.0
3b,dev-esc50-0154,True,cat,oracle_prompt_only,ed9ee0cafa5f0839a914fba3edf5b8b0aae37aa10b9b080bd269b3088091d738,True,True,B,A,,True,True,1.0
3b,dev-esc50-0156,True,dog,oracle_prompt_only,cdd921834eea6f9d8fcab695b125d3ce5d9b04a00b00ebb96263361987e8ab66,True,True,B,A,,True,True,1.0
3b,dev-esc50-0157,True,siren,oracle_prompt_only,31bdead7bd55b06643714eb6c42d95b11c7c7bfb25c473a47df215456ad9f112,True,True,B,A,,True,True,1.0
3b,dev-esc50-0158,True,frog,oracle_prompt_only,c314a542ad07dbfba191837a87ef6d340402ffd3fb96a9ce1812b62ac5abccf8,False,True,D,B,,True,True,1.0
3b,dev-esc50-0160,True,car_horn,oracle_prompt_only,e4ad3868549e9640b29a8ea01411b71b566f5f7546a0575a3bb1c8765f5a9a58,True,True,A,C,,True,True,1.0
3b,dev-esc50-0161,False,cow,oracle_prompt_only,7beb9c4e4333bba879f229e0cedb48a955115145c49a08aa34b766b3d4e3be87,True,True,B,D,,True,True,1.0
3b,dev-esc50-0164,True,siren,oracle_prompt_only,32cd7450628d21099f34ff4b5a5785ef1ebed2fc199ceab27378b938ff0f8f3c,True,True,C,B,,True,True,1.0
3b,dev-esc50-0165,False,cat,oracle_prompt_only,59b68770d5b232991e85f98543b179eed602df73b9e86b0fe495722113d3d4e6,False,True,B,A,,True,True,1.0
3b,dev-esc50-0166,True,frog,oracle_prompt_only,1f4203186ad16e6668233f0472db43681728a64513921d7a9061e60066d417f6,True,True,D,C,,True,True,1.0
3b,dev-esc50-0173,True,siren,oracle_prompt_only,e151399d3d17bc96e144ac32fbea8a54d5d4d8f219d57bf2b8bde3933b54f1dc,True,True,D,B,,True,True,1.0
3b,dev-esc50-0174,True,train,oracle_prompt_only,aa60151700f9de57c85d67e10b0ee585fb5087f9c1e0d0672a511d0fae372fa5,True,True,D,B,,True,True,1.0
3b,dev-esc50-0175,True,pig,oracle_prompt_only,d9156672422b7be9099769774287369559c86bbda10a833b0d1eb8e4ae508181,True,True,D,B,,True,True,1.0
3b,dev-esc50-0176,True,thunderstorm,oracle_prompt_only,1f25d7158a74edf7aac6e212e7169f6fc36ef1d5b9611fee51c7ea1349f503cd,True,True,A,A,,True,True,1.0
3b,dev-esc50-0177,True,thunderstorm,oracle_prompt_only,4aacb888b5adafc4730a30001bcb45275b0a63569f75e598015fb89f69e8c9fa,True,True,B,A,,True,True,1.0
3b,dev-esc50-0180,True,frog,oracle_prompt_only,7361d5500fc98de1d2bb9308da2504e4f33c87d37b77b6f381e1a98c6ce0e4a8,True,True,B,A,,True,True,1.0
3b,dev-esc50-0181,False,sheep,oracle_prompt_only,3fdef47f4a2846c88c37630c00b9f8798c71c4be6aa983033abdb59d8b5dba74,True,True,C,D,,True,True,1.0
3b,dev-esc50-0183,True,footsteps,oracle_prompt_only,12b7dba9ced63956831d80920b305c39de172d92982fb29b1bf42e006241f2e1,True,True,B,A,,True,True,1.0
3b,dev-esc50-0186,True,car_horn,oracle_prompt_only,4260a0fe48940328190416d63b654f4e1c3a5ac8bd42a894e65b403270ab6302,True,True,C,B,,True,True,1.0
3b,dev-esc50-0188,True,clock_alarm,oracle_prompt_only,b517cc28f5690df343532acda0c87cfe568788305cb63472c0a35b22c82d3225,True,True,D,B,,True,True,1.0
3b,dev-esc50-0189,True,cow,oracle_prompt_only,57e666155ffc193e4087b7e08dcb61e5f2198e8d9b80393a8789a545b712acef,True,True,B,D,,True,True,1.0
3b,dev-esc50-0191,True,dog,oracle_prompt_only,21ca8b4a1e86a34b618e7cfe9a15a4475509a73452aea630171b5baadde9daf6,True,True,A,A,,True,True,1.0
3b,dev-esc50-0192,True,clock_alarm,oracle_prompt_only,59d2bb59f2e51aec66c7b378afa7d829665aa119c769180d05b477543f9b432b,True,True,A,A,,True,True,1.0
3b,dev-esc50-0196,False,airplane,oracle_prompt_only,7f2d91f842683c0659e89418d39fe4ec941967b809c9bae5148974224a39effa,True,True,D,B,,True,True,1.0
3b,dev-esc50-0198,False,cat,oracle_prompt_only,43d4168bd6dfb13d9a38ac7f6b64f6c977bba97b13652e7d62188ae69c2dc721,False,True,B,A,,True,True,1.0
3b,dev-esc50-0200,True,thunderstorm,oracle_prompt_only,7043fe5f708a436e3566596d675a169e576fa0774c1a88c33e00f4cc18d5fdd1,True,True,B,A,,True,True,1.0
3b,dev-esc50-0201,False,glass_breaking,oracle_prompt_only,0d8dd074a797f988ed3b8c40b37214f773c5a927ad8f9a161946e36182dc85f0,True,True,C,C,,True,True,1.0
3b,dev-esc50-0202,False,door_wood_knock,oracle_prompt_only,60c98f9218132088cb536b9983527794793c521e6c624f7459fe13fd42fe4a05,False,True,B,D,,True,True,1.0
3b,dev-esc50-0204,False,siren,oracle_prompt_only,fb2a1b1b201579ccc88b71199e3d022f7800b1a63cd60c64e88796df6f19942f,True,True,A,C,,True,True,1.0
3b,dev-esc50-0206,False,rain,oracle_prompt_only,673730f056a60e39761f265565e5321d32d7d4eba6f8ba80df3035340fbc9d9a,True,True,C,A,,True,True,1.0
3b,dev-esc50-0207,True,thunderstorm,oracle_prompt_only,a4f1807e6cb82457569a7a99566ccf580111b2df8559a6f2d8cf027f517c147c,True,True,C,A,,True,True,1.0
